advertiser_name,ad_url
Yes on O for Tracy Schools,https://adstransparency.google.com/advertiser/AR14669790257839341569/creative/CR10493941577691430913?political=&region=US
"Yes for Santa Ana Kids, Yes on I",https://adstransparency.google.com/advertiser/AR14194230038349479937/creative/CR03130458605283704833?political=&region=US
"Yes for Santa Ana Kids, Yes on I",https://adstransparency.google.com/advertiser/AR14194230038349479937/creative/CR12930107776000065537?political=&region=US
"Yes for Santa Ana Kids, Yes on I",https://adstransparency.google.com/advertiser/AR14194230038349479937/creative/CR11104092740659445761?political=&region=US
"Yes for Santa Ana Kids, Yes on I",https://adstransparency.google.com/advertiser/AR14194230038349479937/creative/CR14752376775224852481?political=&region=US
"Yes for Santa Ana Kids, Yes on I",https://adstransparency.google.com/advertiser/AR14194230038349479937/creative/CR13584450235433746433?political=&region=US
"Yes for Santa Ana Kids, Yes on I",https://adstransparency.google.com/advertiser/AR14194230038349479937/creative/CR06595978518545301505?political=&region=US
"Yes for Santa Ana Kids, Yes on I",https://adstransparency.google.com/advertiser/AR14194230038349479937/creative/CR04290135509331607553?political=&region=US
"Yes for Santa Ana Kids, Yes on I",https://adstransparency.google.com/advertiser/AR14194230038349479937/creative/CR02494194316033916929?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR06453807215487746049?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR00747132410365214721?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR01788359476508622849?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR13496822955451088897?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR05515037040867016705?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR18219742716969877505?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR15267582033937825793?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR15864308984564416513?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR10219046851655499777?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR16458784135377321985?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR13133208412831612929?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR02553075860940783617?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR16821323905380646913?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR01125434779064336385?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR14235413294339850241?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR01981118708264730625?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR04837245296947757057?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR05733794225061888001?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR01279401591325065217?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR08559470388969472001?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR14237716221444227073?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR08710340976486383617?political=&region=US
YOUR NEBRASKA,https://adstransparency.google.com/advertiser/AR01346955585735622657/creative/CR07390786285666828289?political=&region=US
YES ON SOUTH PLACER COUNTY MEASURE B,https://adstransparency.google.com/advertiser/AR03333252529910710273/creative/CR07536391638415835137?political=&region=US
YES ON MEASURE E LUSD 2024,https://adstransparency.google.com/advertiser/AR15138322948760272897/creative/CR06244929469685956609?political=&region=US
YES ON MEASURE E LUSD 2024,https://adstransparency.google.com/advertiser/AR15138322948760272897/creative/CR18284977618019155969?political=&region=US
YES ON BB FOR FALLBROOK HIGH SCHOOLS & FACILITIES,https://adstransparency.google.com/advertiser/AR09288088208933912577/creative/CR15970932526940160001?political=&region=US
YES ON BB FOR FALLBROOK HIGH SCHOOLS & FACILITIES,https://adstransparency.google.com/advertiser/AR09288088208933912577/creative/CR08489890595924344833?political=&region=US
YES 4 LOMPOC KIDS,https://adstransparency.google.com/advertiser/AR05644576604588867585/creative/CR08891730210039267329?political=&region=US
YES 4 LOMPOC KIDS,https://adstransparency.google.com/advertiser/AR05644576604588867585/creative/CR07715727757342146561?political=&region=US
"Wylde, Inc",https://adstransparency.google.com/advertiser/AR14814823211706875905/creative/CR09651610615914954753?political=&region=US
"Wylde, Inc",https://adstransparency.google.com/advertiser/AR14814823211706875905/creative/CR00194614348390334465?political=&region=US
"Wylde, Inc",https://adstransparency.google.com/advertiser/AR14814823211706875905/creative/CR06310643379847823361?political=&region=US
"Wylde, Inc",https://adstransparency.google.com/advertiser/AR14814823211706875905/creative/CR10192444219361067009?political=&region=US
"Wylde, Inc",https://adstransparency.google.com/advertiser/AR14814823211706875905/creative/CR10232689317055037441?political=&region=US
"Wylde, Inc",https://adstransparency.google.com/advertiser/AR14814823211706875905/creative/CR05537083400055160833?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR07479826438091177985?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR11183523659673239553?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR06512590457183141889?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR12543401238634430465?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR00398089472010354689?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR01724129305748832257?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR01312946093360676865?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR14254602572563218433?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR00185266077192683521?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR11753935998512267265?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR06453962796383076353?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR17844190278391431169?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR01632859395282960385?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR08258965065005268993?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR07328287347504578561?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR10170558388870578177?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR07284093302259843073?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR13159365244700590081?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR05250695478974087169?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR06148907195086929921?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR09400622674280972289?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR11847649573570871297?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR12037060242664587265?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR13567159315575341057?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR15046047260032892929?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR10637991568163733505?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR18015326789353603073?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR09708939427065102337?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR18121264459811913729?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR07515186732040454145?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR17535664017102602241?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR00032955627659591681?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR05171655986099781633?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR11955190606860386305?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR02128536829270425601?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR09565729463476420609?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR02940371461660999681?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR03234043819074781185?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR03246710193026760705?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR06277259784466989057?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR02915162632153464833?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR13547916985915932673?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR09268934389960540161?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR02651235861022113793?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR05206385761670135809?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR15879012805102272513?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR13631574702504804353?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR00880913013773697025?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR12219133269370732545?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR08093678282320379905?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR16273717138508742657?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR07828031050369466369?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR14338295198646272001?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR11641627482804715521?political=&region=US
Wp Company Llc,https://adstransparency.google.com/advertiser/AR02306367407540666369/creative/CR02762197801403154433?political=&region=US
Woke American Apparel,https://adstransparency.google.com/advertiser/AR00793249226569023489/creative/CR13393159951212347393?political=&region=US
Woke American Apparel,https://adstransparency.google.com/advertiser/AR00793249226569023489/creative/CR17861317920773111809?political=&region=US
Witte for House,https://adstransparency.google.com/advertiser/AR05469498619319025665/creative/CR11253250838816096257?political=&region=US
Winning Team Publishing Inc,https://adstransparency.google.com/advertiser/AR07521144624774119425/creative/CR12661082517911109633?political=&region=US
Winning Team Publishing Inc,https://adstransparency.google.com/advertiser/AR07521144624774119425/creative/CR06928757206024192001?political=&region=US
Winning Team Publishing Inc,https://adstransparency.google.com/advertiser/AR07521144624774119425/creative/CR16286586320816439297?political=&region=US
Winning Team Publishing Inc,https://adstransparency.google.com/advertiser/AR07521144624774119425/creative/CR13971050068631879681?political=&region=US
Winning Team Publishing Inc,https://adstransparency.google.com/advertiser/AR07521144624774119425/creative/CR01285607784708046849?political=&region=US
Winning Team Publishing Inc,https://adstransparency.google.com/advertiser/AR07521144624774119425/creative/CR00015300820992000001?political=&region=US
Winning Team Publishing Inc,https://adstransparency.google.com/advertiser/AR07521144624774119425/creative/CR01190129270148562945?political=&region=US
Will Robinson Campaign,https://adstransparency.google.com/advertiser/AR05598952489853386753/creative/CR05278989486569553921?political=&region=US
Will Robinson Campaign,https://adstransparency.google.com/advertiser/AR05598952489853386753/creative/CR13605019297670758401?political=&region=US
Will Robinson Campaign,https://adstransparency.google.com/advertiser/AR05598952489853386753/creative/CR14419044930317975553?political=&region=US
Will Robinson Campaign,https://adstransparency.google.com/advertiser/AR05598952489853386753/creative/CR08868358389583839233?political=&region=US
Whiteside County Democratic Central Committee,https://adstransparency.google.com/advertiser/AR06308876241323687937/creative/CR05901881017186123777?political=&region=US
Whiteside County Democratic Central Committee,https://adstransparency.google.com/advertiser/AR06308876241323687937/creative/CR10403985308742844417?political=&region=US
Whiteside County Democratic Central Committee,https://adstransparency.google.com/advertiser/AR06308876241323687937/creative/CR14115320837603065857?political=&region=US
Whiteside County Democratic Central Committee,https://adstransparency.google.com/advertiser/AR06308876241323687937/creative/CR18207966998976004097?political=&region=US
West Milford Democratic Municipal Committee,https://adstransparency.google.com/advertiser/AR06840503908788338689/creative/CR12087243877501632513?political=&region=US
West Milford Democratic Municipal Committee,https://adstransparency.google.com/advertiser/AR06840503908788338689/creative/CR18020274540138987521?political=&region=US
Wendi Morse for Council 2024,https://adstransparency.google.com/advertiser/AR16580840972716343297/creative/CR00400656007027490817?political=&region=US
Wendi Morse for Council 2024,https://adstransparency.google.com/advertiser/AR16580840972716343297/creative/CR01929628080519774209?political=&region=US
Welander for CT,https://adstransparency.google.com/advertiser/AR15520232815110127617/creative/CR06803500343171743745?political=&region=US
Welander for CT,https://adstransparency.google.com/advertiser/AR15520232815110127617/creative/CR16675390726367870977?political=&region=US
Wayne Johnson for MN House,https://adstransparency.google.com/advertiser/AR11712241967831187457/creative/CR14634065475785457665?political=&region=US
Washington Newspaper Publishing,https://adstransparency.google.com/advertiser/AR04967852812877692929/creative/CR13419719977431203841?political=&region=US
Washington Newspaper Publishing,https://adstransparency.google.com/advertiser/AR04967852812877692929/creative/CR11375816973377077249?political=&region=US
Waqar Rizvi for City Council 2024,https://adstransparency.google.com/advertiser/AR01825001182540595201/creative/CR10095304016314499073?political=&region=US
Waqar Rizvi for City Council 2024,https://adstransparency.google.com/advertiser/AR01825001182540595201/creative/CR13461744737773944833?political=&region=US
Waqar Rizvi for City Council 2024,https://adstransparency.google.com/advertiser/AR01825001182540595201/creative/CR00034262448768811009?political=&region=US
WYATT RAMPY FOR TENNESSEE % WYATT RAMPY,https://adstransparency.google.com/advertiser/AR02619147713677099009/creative/CR02693031596528762881?political=&region=US
WERSTLER 2024,https://adstransparency.google.com/advertiser/AR12072804764388163585/creative/CR08834022892011257857?political=&region=US
WE HEART MERICA,https://adstransparency.google.com/advertiser/AR15793120004712431617/creative/CR05675988552282800129?political=&region=US
WE HEART MERICA,https://adstransparency.google.com/advertiser/AR15793120004712431617/creative/CR08319693892526014465?political=&region=US
"WAY TO WIN ACTION FUND, INC.",https://adstransparency.google.com/advertiser/AR09476049017327583233/creative/CR08319302466386526209?political=&region=US
"WAY TO WIN ACTION FUND, INC.",https://adstransparency.google.com/advertiser/AR09476049017327583233/creative/CR13059341074193973249?political=&region=US
Vote Yes For A Strong South Dakota,https://adstransparency.google.com/advertiser/AR18066956281981173761/creative/CR17880521441108033537?political=&region=US
Vote LaMark Muir,https://adstransparency.google.com/advertiser/AR16064729664882475009/creative/CR12443079100476686337?political=&region=US
Vote LaMark Muir,https://adstransparency.google.com/advertiser/AR16064729664882475009/creative/CR18011780039720304641?political=&region=US
"Vote 417, LLC",https://adstransparency.google.com/advertiser/AR15158831159900635137/creative/CR04329368283233910785?political=&region=US
"Vote 417, LLC",https://adstransparency.google.com/advertiser/AR15158831159900635137/creative/CR09204680854578659329?political=&region=US
"Vote 417, LLC",https://adstransparency.google.com/advertiser/AR15158831159900635137/creative/CR14697383550110400513?political=&region=US
Vivek Malek,https://adstransparency.google.com/advertiser/AR00567121328738402305/creative/CR06989463167139053569?political=&region=US
Vivek Malek,https://adstransparency.google.com/advertiser/AR00567121328738402305/creative/CR05144180015155380225?political=&region=US
Vivek Malek,https://adstransparency.google.com/advertiser/AR00567121328738402305/creative/CR10045270688152944641?political=&region=US
Vivek Malek,https://adstransparency.google.com/advertiser/AR00567121328738402305/creative/CR16491442654379245569?political=&region=US
Vivek Malek,https://adstransparency.google.com/advertiser/AR00567121328738402305/creative/CR15427267681052524545?political=&region=US
Vindman for Congress,https://adstransparency.google.com/advertiser/AR11239434530320285697/creative/CR02525033967925592065?political=&region=US
Vindman for Congress,https://adstransparency.google.com/advertiser/AR11239434530320285697/creative/CR07628446273766424577?political=&region=US
Vindman for Congress,https://adstransparency.google.com/advertiser/AR11239434530320285697/creative/CR10474178131060064257?political=&region=US
Vindman for Congress,https://adstransparency.google.com/advertiser/AR11239434530320285697/creative/CR15174544383652397057?political=&region=US
Vindman for Congress,https://adstransparency.google.com/advertiser/AR11239434530320285697/creative/CR16035576337410293761?political=&region=US
Vince Leach for Senate,https://adstransparency.google.com/advertiser/AR00000475401340059649/creative/CR03439824841916547073?political=&region=US
Vin Kruttiventi for Congress 2024,https://adstransparency.google.com/advertiser/AR14400221772286787585/creative/CR08026870804765474817?political=&region=US
Vero Beach Social Media LLC,https://adstransparency.google.com/advertiser/AR02154441048342921217/creative/CR07656643799216553985?political=&region=US
Vero Beach Social Media LLC,https://adstransparency.google.com/advertiser/AR02154441048342921217/creative/CR00220327802195410945?political=&region=US
Vero Beach Social Media LLC,https://adstransparency.google.com/advertiser/AR02154441048342921217/creative/CR06598234115110076417?political=&region=US
Vera Cole for PA,https://adstransparency.google.com/advertiser/AR17407465909106245633/creative/CR17673271195853651969?political=&region=US
Vera Cole for PA,https://adstransparency.google.com/advertiser/AR17407465909106245633/creative/CR16547403999481954305?political=&region=US
Vera Cole for PA,https://adstransparency.google.com/advertiser/AR17407465909106245633/creative/CR05021708215256088577?political=&region=US
Vera Cole for PA,https://adstransparency.google.com/advertiser/AR17407465909106245633/creative/CR03720510420818067457?political=&region=US
Vera Cole for PA,https://adstransparency.google.com/advertiser/AR17407465909106245633/creative/CR05865895650876456961?political=&region=US
VOTERS NOT MONEY,https://adstransparency.google.com/advertiser/AR07174050553599623169/creative/CR12715718951502348289?political=&region=US
VOTERS NOT MONEY,https://adstransparency.google.com/advertiser/AR07174050553599623169/creative/CR16282303224810045441?political=&region=US
VOTERS NOT MONEY,https://adstransparency.google.com/advertiser/AR07174050553599623169/creative/CR05274221231057403905?political=&region=US
VOTERS NOT MONEY,https://adstransparency.google.com/advertiser/AR07174050553599623169/creative/CR08264332932311678977?political=&region=US
VOTEPERRYWILL,https://adstransparency.google.com/advertiser/AR04509776975753117697/creative/CR18399441176517148673?political=&region=US
VOTE KEVIN MCCABE,https://adstransparency.google.com/advertiser/AR06953188801069973505/creative/CR09611815218476744705?political=&region=US
VOTE KEVIN MCCABE,https://adstransparency.google.com/advertiser/AR06953188801069973505/creative/CR17651866453239922689?political=&region=US
VOTE KEVIN MCCABE,https://adstransparency.google.com/advertiser/AR06953188801069973505/creative/CR17081316675447422977?political=&region=US
VOTE KEVIN MCCABE,https://adstransparency.google.com/advertiser/AR06953188801069973505/creative/CR16632082612617216001?political=&region=US
VOTE KEVIN MCCABE,https://adstransparency.google.com/advertiser/AR06953188801069973505/creative/CR11233179803806859265?political=&region=US
VOTE KEVIN MCCABE,https://adstransparency.google.com/advertiser/AR06953188801069973505/creative/CR05743504613542199297?political=&region=US
VOTE KEVIN MCCABE,https://adstransparency.google.com/advertiser/AR06953188801069973505/creative/CR07197885818206158849?political=&region=US
